macco            0       3  0.1000000000000000E+01   96000      50  0.4289150238037109E-03  0.5211114883422852E-02  0.1362085342407227E-02
macco            1       3  0.1000000000000000E+01   96000      50  0.4630088806152344E-03  0.5213975906372070E-02  0.1345634460449219E-02
macco            2       3  0.1000000000000000E+01   96000      50  0.4889965057373047E-03  0.5211114883422852E-02  0.1548051834106445E-02
macco            0       4  0.1000000000000000E+01  128000      50  0.5469322204589844E-03  0.5961894989013672E-02  0.1789808273315430E-02
macco            1       4  0.1000000000000000E+01  128000      50  0.5810260772705078E-03  0.5965948104858398E-02  0.1881599426269531E-02
macco            2       4  0.1000000000000000E+01  128000      50  0.5791187286376953E-03  0.5977869033813477E-02  0.1687049865722656E-02
macco            3       4  0.1000000000000000E+01  128000      50  0.5791187286376953E-03  0.5980968475341797E-02  0.1661539077758789E-02
macco            0       5  0.1000000000000000E+01  160000      50  0.5140304565429688E-03  0.5734920501708984E-02  0.1827001571655273E-02
macco            1       5  0.1000000000000000E+01  160000      50  0.5340576171875000E-03  0.5740880966186523E-02  0.1843214035034180E-02
macco            2       5  0.1000000000000000E+01  160000      50  0.5109310150146484E-03  0.5743980407714844E-02  0.1845836639404297E-02
macco            3       5  0.1000000000000000E+01  160000      50  0.5400180816650391E-03  0.5745887756347656E-02  0.1683712005615234E-02
macco            4       5  0.1000000000000000E+01  160000      50  0.5400180816650391E-03  0.5747079849243164E-02  0.1594543457031250E-02
macco            0       6  0.1000000000000000E+01  192000      50  0.5390644073486328E-03  0.5575895309448242E-02  0.1495599746704102E-02
macco            1       6  0.1000000000000000E+01  192000      50  0.5619525909423828E-03  0.5578994750976562E-02  0.1503705978393555E-02
macco            2       6  0.1000000000000000E+01  192000      50  0.5640983581542969E-03  0.5579948425292969E-02  0.1374244689941406E-02
macco            3       6  0.1000000000000000E+01  192000      50  0.5590915679931641E-03  0.5581855773925781E-02  0.1376628875732422E-02
macco            4       6  0.1000000000000000E+01  192000      50  0.5669593811035156E-03  0.5572080612182617E-02  0.1930236816406250E-02
macco            5       6  0.1000000000000000E+01  192000      50  0.5669593811035156E-03  0.5571126937866211E-02  0.1942396163940430E-02
macco            0       7  0.1000000000000000E+01  224000      50  0.5009174346923828E-03  0.5537033081054688E-02  0.1563787460327148E-02
macco            1       7  0.1000000000000000E+01  224000      50  0.5137920379638672E-03  0.5544185638427734E-02  0.1550436019897461E-02
macco            2       7  0.1000000000000000E+01  224000      50  0.5228519439697266E-03  0.5548000335693359E-02  0.1550912857055664E-02
macco            3       7  0.1000000000000000E+01  224000      50  0.5190372467041016E-03  0.5550146102905273E-02  0.1533269882202148E-02
macco            4       7  0.1000000000000000E+01  224000      50  0.5211830139160156E-03  0.5545854568481445E-02  0.1609802246093750E-02
macco            5       7  0.1000000000000000E+01  224000      50  0.5137920379638672E-03  0.5552053451538086E-02  0.1609563827514648E-02
macco            6       7  0.1000000000000000E+01  224000      50  0.5240440368652344E-03  0.5553960800170898E-02  0.1605272293090820E-02
macco            0       8  0.1000000000000000E+01  256000      50  0.5941390991210938E-03  0.5947828292846680E-02  0.1641511917114258E-02
macco            1       8  0.1000000000000000E+01  256000      50  0.6079673767089844E-03  0.5949020385742188E-02  0.1600265502929688E-02
macco            2       8  0.1000000000000000E+01  256000      50  0.6070137023925781E-03  0.5951881408691406E-02  0.1577615737915039E-02
macco            3       8  0.1000000000000000E+01  256000      50  0.6101131439208984E-03  0.5953073501586914E-02  0.1596927642822266E-02
macco            4       8  0.1000000000000000E+01  256000      50  0.6070137023925781E-03  0.5954980850219727E-02  0.1822233200073242E-02
macco            5       8  0.1000000000000000E+01  256000      50  0.6051063537597656E-03  0.5954980850219727E-02  0.1896858215332031E-02
macco            6       8  0.1000000000000000E+01  256000      50  0.6189346313476562E-03  0.5951881408691406E-02  0.2024888992309570E-02
macco            7       8  0.1000000000000000E+01  256000      50  0.6089210510253906E-03  0.5951881408691406E-02  0.2006530761718750E-02
macco            0       9  0.1000000000000000E+01  288000      50  0.5741119384765625E-03  0.5661010742187500E-02  0.1447439193725586E-02
macco            1       9  0.1000000000000000E+01  288000      50  0.5829334259033203E-03  0.5658149719238281E-02  0.1561403274536133E-02
macco            2       9  0.1000000000000000E+01  288000      50  0.5879402160644531E-03  0.5661010742187500E-02  0.1541852951049805E-02
macco            3       9  0.1000000000000000E+01  288000      50  0.5879402160644531E-03  0.5661964416503906E-02  0.1542091369628906E-02
macco            4       9  0.1000000000000000E+01  288000      50  0.5869865417480469E-03  0.5664110183715820E-02  0.1552820205688477E-02
macco            5       9  0.1000000000000000E+01  288000      50  0.5979537963867188E-03  0.5650043487548828E-02  0.1760959625244141E-02
macco            6       9  0.1000000000000000E+01  288000      50  0.5979537963867188E-03  0.5658149719238281E-02  0.1651525497436523E-02
macco            7       9  0.1000000000000000E+01  288000      50  0.5919933319091797E-03  0.5655050277709961E-02  0.1776456832885742E-02
macco            8       9  0.1000000000000000E+01  288000      50  0.5919933319091797E-03  0.5657196044921875E-02  0.1664161682128906E-02
macco            0      10  0.1000000000000000E+01  320000      50  0.6170272827148438E-03  0.5717992782592773E-02  0.1439809799194336E-02
macco            1      10  0.1000000000000000E+01  320000      50  0.6349086761474609E-03  0.5726099014282227E-02  0.1427173614501953E-02
macco            2      10  0.1000000000000000E+01  320000      50  0.6380081176757812E-03  0.5723953247070312E-02  0.1350879669189453E-02
macco            3      10  0.1000000000000000E+01  320000      50  0.6370544433593750E-03  0.5721807479858398E-02  0.1535177230834961E-02
