upwind           0       3  0.1000000000000000E+01   96000      50  0.1361846923828125E-02  0.2974033355712891E-02  0.7836818695068359E-03
upwind           1       3  0.1000000000000000E+01   96000      50  0.1394987106323242E-02  0.2987146377563477E-02  0.6520748138427734E-03
upwind           2       3  0.1000000000000000E+01   96000      50  0.1416206359863281E-02  0.2988815307617188E-02  0.3182888031005859E-03
upwind           0       4  0.1000000000000000E+01  128000      50  0.5629062652587891E-03  0.2609968185424805E-02  0.4417896270751953E-03
upwind           1       4  0.1000000000000000E+01  128000      50  0.5779266357421875E-03  0.2614021301269531E-02  0.4053115844726562E-03
upwind           2       4  0.1000000000000000E+01  128000      50  0.5390644073486328E-03  0.2615928649902344E-02  0.3206729888916016E-03
upwind           3       4  0.1000000000000000E+01  128000      50  0.5500316619873047E-03  0.2616882324218750E-02  0.3118515014648438E-03
upwind           0       5  0.1000000000000000E+01  160000      50  0.5249977111816406E-03  0.3016948699951172E-02  0.5357265472412109E-03
upwind           1       5  0.1000000000000000E+01  160000      50  0.5497932434082031E-03  0.3026008605957031E-02  0.6995201110839844E-03
upwind           2       5  0.1000000000000000E+01  160000      50  0.5459785461425781E-03  0.3037929534912109E-02  0.6842613220214844E-03
upwind           3       5  0.1000000000000000E+01  160000      50  0.5719661712646484E-03  0.3040075302124023E-02  0.3354549407958984E-03
upwind           4       5  0.1000000000000000E+01  160000      50  0.5710124969482422E-03  0.3042936325073242E-02  0.3244876861572266E-03
upwind           0       6  0.1000000000000000E+01  192000      50  0.5447864532470703E-03  0.2520084381103516E-02  0.2017021179199219E-03
upwind           1       6  0.1000000000000000E+01  192000      50  0.5600452423095703E-03  0.2522945404052734E-02  0.2913475036621094E-03
upwind           2       6  0.1000000000000000E+01  192000      50  0.5609989166259766E-03  0.2524137496948242E-02  0.2136230468750000E-03
upwind           3       6  0.1000000000000000E+01  192000      50  0.5609989166259766E-03  0.2525091171264648E-02  0.2224445343017578E-03
upwind           4       6  0.1000000000000000E+01  192000      50  0.5679130554199219E-03  0.2524137496948242E-02  0.4878044128417969E-03
upwind           5       6  0.1000000000000000E+01  192000      50  0.5719661712646484E-03  0.2522945404052734E-02  0.5047321319580078E-03
upwind           0       7  0.1000000000000000E+01  224000      50  0.6320476531982422E-03  0.2768993377685547E-02  0.5714893341064453E-03
upwind           1       7  0.1000000000000000E+01  224000      50  0.6339550018310547E-03  0.2788066864013672E-02  0.5135536193847656E-03
upwind           2       7  0.1000000000000000E+01  224000      50  0.6539821624755859E-03  0.2774953842163086E-02  0.5209445953369141E-03
upwind           3       7  0.1000000000000000E+01  224000      50  0.6439685821533203E-03  0.2779960632324219E-02  0.5242824554443359E-03
upwind           4       7  0.1000000000000000E+01  224000      50  0.6320476531982422E-03  0.2797126770019531E-02  0.3969669342041016E-03
upwind           5       7  0.1000000000000000E+01  224000      50  0.6310939788818359E-03  0.2799034118652344E-02  0.3728866577148438E-03
upwind           6       7  0.1000000000000000E+01  224000      50  0.6289482116699219E-03  0.2799034118652344E-02  0.3862380981445312E-03
upwind           0       8  0.1000000000000000E+01  256000      50  0.5700588226318359E-03  0.2810001373291016E-02  0.4920959472656250E-03
upwind           1       8  0.1000000000000000E+01  256000      50  0.5860328674316406E-03  0.2812862396240234E-02  0.3931522369384766E-03
upwind           2       8  0.1000000000000000E+01  256000      50  0.5831718444824219E-03  0.2813816070556641E-02  0.4103183746337891E-03
upwind           3       8  0.1000000000000000E+01  256000      50  0.5931854248046875E-03  0.2815008163452148E-02  0.5221366882324219E-03
upwind           4       8  0.1000000000000000E+01  256000      50  0.5941390991210938E-03  0.2817869186401367E-02  0.4475116729736328E-03
upwind           5       8  0.1000000000000000E+01  256000      50  0.5929470062255859E-03  0.2819061279296875E-02  0.4484653472900391E-03
upwind           6       8  0.1000000000000000E+01  256000      50  0.5869865417480469E-03  0.2816915512084961E-02  0.5457401275634766E-03
upwind           7       8  0.1000000000000000E+01  256000      50  0.5939006805419922E-03  0.2818107604980469E-02  0.5455017089843750E-03
upwind           0       9  0.1000000000000000E+01  288000      50  0.5640983581542969E-03  0.2704858779907227E-02  0.2989768981933594E-03
upwind           1       9  0.1000000000000000E+01  288000      50  0.5869865417480469E-03  0.2704858779907227E-02  0.3175735473632812E-03
upwind           2       9  0.1000000000000000E+01  288000      50  0.5850791931152344E-03  0.2707004547119141E-02  0.3073215484619141E-03
upwind           3       9  0.1000000000000000E+01  288000      50  0.5860328674316406E-03  0.2707958221435547E-02  0.3125667572021484E-03
upwind           4       9  0.1000000000000000E+01  288000      50  0.5860328674316406E-03  0.2708911895751953E-02  0.3178119659423828E-03
upwind           5       9  0.1000000000000000E+01  288000      50  0.5931854248046875E-03  0.2709865570068359E-02  0.3933906555175781E-03
upwind           6       9  0.1000000000000000E+01  288000      50  0.5941390991210938E-03  0.2707004547119141E-02  0.4718303680419922E-03
upwind           7       9  0.1000000000000000E+01  288000      50  0.5931854248046875E-03  0.2709865570068359E-02  0.3890991210937500E-03
upwind           8       9  0.1000000000000000E+01  288000      50  0.5941390991210938E-03  0.2707004547119141E-02  0.5006790161132812E-03
upwind           0      10  0.1000000000000000E+01  320000      50  0.5979537963867188E-03  0.2792835235595703E-02  0.4143714904785156E-03
upwind           1      10  0.1000000000000000E+01  320000      50  0.6260871887207031E-03  0.2794981002807617E-02  0.3876686096191406E-03
upwind           2      10  0.1000000000000000E+01  320000      50  0.6320476531982422E-03  0.2795934677124023E-02  0.4434585571289062E-03
