upwind           0       1  0.1000000000000000E+01   32000      20  0.8900165557861328E-03  0.1152992248535156E-02  0.3099441528320312E-05
upwind           0       2  0.1000000000000000E+01   64000      20  0.5359649658203125E-03  0.1206874847412109E-02  0.2722740173339844E-03
upwind           1       2  0.1000000000000000E+01   64000      20  0.5688667297363281E-03  0.1210212707519531E-02  0.2300739288330078E-03
upwind           0       3  0.1000000000000000E+01   96000      20  0.5290508270263672E-03  0.1142024993896484E-02  0.1788139343261719E-03
upwind           1       3  0.1000000000000000E+01   96000      20  0.5271434783935547E-03  0.1157045364379883E-02  0.2164840698242188E-03
upwind           2       3  0.1000000000000000E+01   96000      20  0.5300045013427734E-03  0.1154899597167969E-02  0.2427101135253906E-03
upwind           0       4  0.1000000000000000E+01  128000      20  0.4780292510986328E-03  0.1363039016723633E-02  0.3600120544433594E-03
upwind           1       4  0.1000000000000000E+01  128000      20  0.4999637603759766E-03  0.1364946365356445E-02  0.3345012664794922E-03
upwind           2       4  0.1000000000000000E+01  128000      20  0.4999637603759766E-03  0.1363992691040039E-02  0.3669261932373047E-03
upwind           3       4  0.1000000000000000E+01  128000      20  0.4761219024658203E-03  0.1364946365356445E-02  0.3640651702880859E-03
upwind           0       5  0.1000000000000000E+01  160000      20  0.4680156707763672E-03  0.1275062561035156E-02  0.1952648162841797E-03
upwind           1       5  0.1000000000000000E+01  160000      20  0.4789829254150391E-03  0.1273870468139648E-02  0.2400875091552734E-03
upwind           2       5  0.1000000000000000E+01  160000      20  0.4839897155761719E-03  0.1274824142456055E-02  0.2479553222656250E-03
upwind           3       5  0.1000000000000000E+01  160000      20  0.4851818084716797E-03  0.1274824142456055E-02  0.3137588500976562E-03
upwind           4       5  0.1000000000000000E+01  160000      20  0.4670619964599609E-03  0.1274824142456055E-02  0.3321170806884766E-03
upwind           0       6  0.1000000000000000E+01  192000      20  0.5378723144531250E-03  0.1477956771850586E-02  0.4467964172363281E-03
upwind           1       6  0.1000000000000000E+01  192000      20  0.5629062652587891E-03  0.1481056213378906E-02  0.4999637603759766E-03
upwind           2       6  0.1000000000000000E+01  192000      20  0.5660057067871094E-03  0.1486063003540039E-02  0.4897117614746094E-03
upwind           3       6  0.1000000000000000E+01  192000      20  0.5609989166259766E-03  0.1492023468017578E-02  0.5149841308593750E-03
upwind           4       6  0.1000000000000000E+01  192000      20  0.5629062652587891E-03  0.1496076583862305E-02  0.4568099975585938E-03
upwind           5       6  0.1000000000000000E+01  192000      20  0.5650520324707031E-03  0.1493930816650391E-02  0.4928112030029297E-03
upwind           0       7  0.1000000000000000E+01  224000      20  0.5278587341308594E-03  0.1266002655029297E-02  0.2255439758300781E-03
upwind           1       7  0.1000000000000000E+01  224000      20  0.5450248718261719E-03  0.1268863677978516E-02  0.2586841583251953E-03
upwind           2       7  0.1000000000000000E+01  224000      20  0.5478858947753906E-03  0.1267910003662109E-02  0.2300739288330078E-03
upwind           3       7  0.1000000000000000E+01  224000      20  0.5409717559814453E-03  0.1268863677978516E-02  0.2703666687011719E-03
upwind           4       7  0.1000000000000000E+01  224000      20  0.5559921264648438E-03  0.1266002655029297E-02  0.3252029418945312E-03
upwind           5       7  0.1000000000000000E+01  224000      20  0.5481243133544922E-03  0.1267910003662109E-02  0.3302097320556641E-03
upwind           6       7  0.1000000000000000E+01  224000      20  0.5550384521484375E-03  0.1267910003662109E-02  0.3268718719482422E-03
upwind           0       8  0.1000000000000000E+01  256000      20  0.6711483001708984E-03  0.1375913619995117E-02  0.2958774566650391E-03
upwind           1       8  0.1000000000000000E+01  256000      20  0.6990432739257812E-03  0.1379013061523438E-02  0.3147125244140625E-03
upwind           2       8  0.1000000000000000E+01  256000      20  0.6980895996093750E-03  0.1384019851684570E-02  0.2794265747070312E-03
upwind           3       8  0.1000000000000000E+01  256000      20  0.6990432739257812E-03  0.1380920410156250E-02  0.3120899200439453E-03
upwind           4       8  0.1000000000000000E+01  256000      20  0.6971359252929688E-03  0.1379013061523438E-02  0.4289150238037109E-03
upwind           5       8  0.1000000000000000E+01  256000      20  0.6971359252929688E-03  0.1381874084472656E-02  0.3843307495117188E-03
upwind           6       8  0.1000000000000000E+01  256000      20  0.6971359252929688E-03  0.1379966735839844E-02  0.4251003265380859E-03
upwind           7       8  0.1000000000000000E+01  256000      20  0.6961822509765625E-03  0.1379966735839844E-02  0.4034042358398438E-03
upwind           0       9  0.1000000000000000E+01  288000      20  0.6110668182373047E-03  0.1315832138061523E-02  0.3261566162109375E-03
upwind           1       9  0.1000000000000000E+01  288000      20  0.6308555603027344E-03  0.1320123672485352E-02  0.2741813659667969E-03
upwind           2       9  0.1000000000000000E+01  288000      20  0.6279945373535156E-03  0.1318931579589844E-02  0.3199577331542969E-03
upwind           3       9  0.1000000000000000E+01  288000      20  0.6318092346191406E-03  0.1319169998168945E-02  0.3175735473632812E-03
upwind           4       9  0.1000000000000000E+01  288000      20  0.6279945373535156E-03  0.1321077346801758E-02  0.3178119659423828E-03
upwind           5       9  0.1000000000000000E+01  288000      20  0.6299018859863281E-03  0.1322031021118164E-02  0.2853870391845703E-03
upwind           6       9  0.1000000000000000E+01  288000      20  0.6248950958251953E-03  0.1322031021118164E-02  0.3120899200439453E-03
upwind           7       9  0.1000000000000000E+01  288000      20  0.6289482116699219E-03  0.1321077346801758E-02  0.3163814544677734E-03
upwind           8       9  0.1000000000000000E+01  288000      20  0.6279945373535156E-03  0.1322031021118164E-02  0.2765655517578125E-03
