upwind           0       1  0.1000000000000000E+01  128000      20  0.1393079757690430E-02  0.3883838653564453E-02  0.9536743164062500E-06
upwind           0       2  0.1000000000000000E+01  256000      20  0.1322984695434570E-02  0.3904819488525391E-02  0.2617835998535156E-03
upwind           1       2  0.1000000000000000E+01  256000      20  0.1346111297607422E-02  0.3907918930053711E-02  0.1218318939208984E-03
upwind           0       3  0.1000000000000000E+01  384000      20  0.1183032989501953E-02  0.3971815109252930E-02  0.4291534423828125E-03
upwind           1       3  0.1000000000000000E+01  384000      20  0.1197814941406250E-02  0.3982067108154297E-02  0.1211166381835938E-03
upwind           2       3  0.1000000000000000E+01  384000      20  0.1199007034301758E-02  0.3977775573730469E-02  0.1912117004394531E-03
upwind           0       4  0.1000000000000000E+01  512000      20  0.1255035400390625E-02  0.4732847213745117E-02  0.8008480072021484E-03
upwind           1       4  0.1000000000000000E+01  512000      20  0.1277208328247070E-02  0.4748821258544922E-02  0.8430480957031250E-03
upwind           2       4  0.1000000000000000E+01  512000      20  0.1271009445190430E-02  0.4760026931762695E-02  0.2672672271728516E-03
upwind           3       4  0.1000000000000000E+01  512000      20  0.1249074935913086E-02  0.4755973815917969E-02  0.3159046173095703E-03
upwind           0       5  0.1000000000000000E+01  640000      20  0.1341104507446289E-02  0.4069089889526367E-02  0.1933574676513672E-03
upwind           1       5  0.1000000000000000E+01  640000      20  0.1358985900878906E-02  0.4070997238159180E-02  0.1928806304931641E-03
upwind           2       5  0.1000000000000000E+01  640000      20  0.1358032226562500E-02  0.4077911376953125E-02  0.2911090850830078E-03
upwind           3       5  0.1000000000000000E+01  640000      20  0.1332044601440430E-02  0.4084825515747070E-02  0.3142356872558594E-03
upwind           4       5  0.1000000000000000E+01  640000      20  0.1355171203613281E-02  0.4091978073120117E-02  0.1790523529052734E-03
upwind           0       6  0.1000000000000000E+01  768000      20  0.1327991485595703E-02  0.4304170608520508E-02  0.3440380096435547E-03
upwind           1       6  0.1000000000000000E+01  768000      20  0.1327037811279297E-02  0.4308938980102539E-02  0.3650188446044922E-03
upwind           2       6  0.1000000000000000E+01  768000      20  0.1355171203613281E-02  0.4309892654418945E-02  0.3254413604736328E-03
upwind           3       6  0.1000000000000000E+01  768000      20  0.1351833343505859E-02  0.4314184188842773E-02  0.3178119659423828E-03
upwind           4       6  0.1000000000000000E+01  768000      20  0.1363039016723633E-02  0.4309892654418945E-02  0.4897117614746094E-03
upwind           5       6  0.1000000000000000E+01  768000      20  0.1365900039672852E-02  0.4312992095947266E-02  0.4150867462158203E-03
upwind           0       7  0.1000000000000000E+01  896000      20  0.1355886459350586E-02  0.4360914230346680E-02  0.5042552947998047E-03
upwind           1       7  0.1000000000000000E+01  896000      20  0.1371145248413086E-02  0.4400968551635742E-02  0.4971027374267578E-03
upwind           2       7  0.1000000000000000E+01  896000      20  0.1377105712890625E-02  0.4403114318847656E-02  0.5104541778564453E-03
upwind           3       7  0.1000000000000000E+01  896000      20  0.1376152038574219E-02  0.4405975341796875E-02  0.4971027374267578E-03
upwind           4       7  0.1000000000000000E+01  896000      20  0.1380920410156250E-02  0.4410028457641602E-02  0.4096031188964844E-03
upwind           5       7  0.1000000000000000E+01  896000      20  0.1373052597045898E-02  0.4418849945068359E-02  0.4699230194091797E-03
upwind           6       7  0.1000000000000000E+01  896000      20  0.1378059387207031E-02  0.4427909851074219E-02  0.2996921539306641E-03
upwind           0       8  0.1000000000000000E+01 1024000      20  0.1386880874633789E-02  0.4364967346191406E-02  0.3898143768310547E-03
upwind           1       8  0.1000000000000000E+01 1024000      20  0.1408100128173828E-02  0.4375934600830078E-02  0.3037452697753906E-03
upwind           2       8  0.1000000000000000E+01 1024000      20  0.1410961151123047E-02  0.4378080368041992E-02  0.4496574401855469E-03
upwind           3       8  0.1000000000000000E+01 1024000      20  0.1406908035278320E-02  0.4388093948364258E-02  0.4439353942871094E-03
upwind           4       8  0.1000000000000000E+01 1024000      20  0.1398086547851562E-02  0.4391908645629883E-02  0.3533363342285156E-03
upwind           5       8  0.1000000000000000E+01 1024000      20  0.1406908035278320E-02  0.4390001296997070E-02  0.3988742828369141E-03
upwind           6       8  0.1000000000000000E+01 1024000      20  0.1381874084472656E-02  0.4390954971313477E-02  0.3888607025146484E-03
upwind           7       8  0.1000000000000000E+01 1024000      20  0.1406908035278320E-02  0.4390954971313477E-02  0.3931522369384766E-03
upwind           0       9  0.1000000000000000E+01 1152000      20  0.1396894454956055E-02  0.4249095916748047E-02  0.3588199615478516E-03
upwind           1       9  0.1000000000000000E+01 1152000      20  0.1410007476806641E-02  0.4256010055541992E-02  0.3268718719482422E-03
upwind           2       9  0.1000000000000000E+01 1152000      20  0.1416921615600586E-02  0.4256010055541992E-02  0.3695487976074219E-03
upwind           3       9  0.1000000000000000E+01 1152000      20  0.1415014266967773E-02  0.4264831542968750E-02  0.2923011779785156E-03
upwind           4       9  0.1000000000000000E+01 1152000      20  0.1415967941284180E-02  0.4277944564819336E-02  0.3554821014404297E-03
upwind           5       9  0.1000000000000000E+01 1152000      20  0.1414060592651367E-02  0.4281997680664062E-02  0.4458427429199219E-03
upwind           6       9  0.1000000000000000E+01 1152000      20  0.1417875289916992E-02  0.4284143447875977E-02  0.4098415374755859E-03
upwind           7       9  0.1000000000000000E+01 1152000      20  0.1415014266967773E-02  0.4289865493774414E-02  0.3817081451416016E-03
upwind           8       9  0.1000000000000000E+01 1152000      20  0.1415967941284180E-02  0.4286050796508789E-02  0.4143714904785156E-03
upwind           0      10  0.1000000000000000E+01 1280000      20  0.1468896865844727E-02  0.4328012466430664E-02  0.3037452697753906E-03
upwind           1      10  0.1000000000000000E+01 1280000      20  0.1492977142333984E-02  0.4323005676269531E-02  0.4358291625976562E-03
upwind           2      10  0.1000000000000000E+01 1280000      20  0.1496791839599609E-02  0.4324197769165039E-02  0.3900527954101562E-03
upwind           3      10  0.1000000000000000E+01 1280000      20  0.1498937606811523E-02  0.4323959350585938E-02  0.4310607910156250E-03
upwind           4      10  0.1000000000000000E+01 1280000      20  0.1494884490966797E-02  0.4327058792114258E-02  0.4503726959228516E-03
upwind           5      10  0.1000000000000000E+01 1280000      20  0.1492977142333984E-02  0.4328966140747070E-02  0.3159046173095703E-03
upwind           6      10  0.1000000000000000E+01 1280000      20  0.1492977142333984E-02  0.4332065582275391E-02  0.2772808074951172E-03
upwind           7      10  0.1000000000000000E+01 1280000      20  0.1492977142333984E-02  0.4333019256591797E-02  0.3428459167480469E-03
