 -0.4000000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
 -0.3111111111111111E+02   0.0000000000000000E+00   0.0000000000000000E+00
 -0.2222222222222222E+02  -0.1953125000000000E-02   0.0000000000000000E+00
 -0.1333333333333333E+02   0.3320312500000000E-01   0.0000000000000000E+00
 -0.4444444444444443E+01  -0.1601562500000000E+00   0.0000000000000000E+00
  0.4444444444444443E+01   0.5078125000000000E-01   0.0000000000000000E+00
  0.1333333333333334E+02   0.6308593750000000E+00   0.1000000000000000E+01
  0.2222222222222223E+02   0.9472656250000000E+00   0.1000000000000000E+01
  0.3111111111111111E+02   0.1000000000000000E+01   0.1000000000000000E+01
  0.4000000000000000E+02   0.1000000000000000E+01   0.1000000000000000E+01
