  0.1575757575757576E+02  0.1520968453114208E+00  0.2816561695023784E+00
  0.1656565656565657E+02  0.9108705455570762E-01  0.4309157993290225E-01
  0.1737373737373737E+02  0.4740746727841040E-01  0.1786000886731845E-02
  0.1818181818181818E+02  0.2164004033661961E-01  0.2005335427468076E-04
  0.1898989898989899E+02  0.8713935716396087E-02  0.6099700147328471E-07
  0.1979797979797980E+02  0.3106383188336434E-02  0.5026272725350514E-10
  0.2060606060606060E+02  0.9821636597212690E-03  0.1122017722614186E-13
  0.2141414141414141E+02  0.2755536700998482E-03  0.6785306773313437E-18
  0.2222222222222222E+02  0.6854882740037294E-04  0.1111617465881357E-22
  0.2303030303030303E+02  0.1509184793931039E-04  0.4933525074371044E-28
  0.2383838383838383E+02  0.2931574379941986E-05  0.5931648689787277E-34
  0.2464646464646465E+02  0.5002559917668468E-06  0.1932011052835768E-40
  0.2545454545454545E+02  0.7455993629829330E-07  0.1704746845496890E-47
  0.2626262626262626E+02  0.9633406029483857E-08  0.4074987566440105E-55
  0.2707070707070707E+02  0.1068614556872477E-08  0.2638814027567050E-63
  0.2787878787878788E+02  0.1005138507695631E-09  0.4629215342119928E-72
  0.2868686868686869E+02  0.7887912411160432E-11  0.2199996992603524E-81
  0.2949494949494949E+02  0.5054852472520485E-12  0.2832388967710204E-91
  0.3030303030303030E+02  0.2569051229440310E-13  0.9878700179870340-102
  0.3111111111111111E+02  0.9936081586299751E-15  0.9333893020515902-113
  0.3191919191919192E+02  0.2750246302342977E-16  0.2389141855632231-124
  0.3272727272727272E+02  0.4942326935509520E-18  0.1656674388534637-136
  0.3353535353535354E+02  0.4884410593748182E-20  0.3112063739664755-149
  0.3434343434343434E+02  0.2024009484021152E-22  0.1583710923131110-162
  0.3515151515151516E+02  0.2725201254802136E-25  0.2183330313047316-176
  0.3595959595959596E+02  0.1053122292994015E-28  0.8154157213801501-191
  0.3676767676767676E+02  0.1120737483533927E-32  0.8250016556166401-206
  0.3757575757575758E+02  0.3245656237266520E-37  0.2261240021159286-221
  0.3838383838383838E+02  0.2549467501313535E-42  0.1679015131978509-237
  0.3919191919191920E+02  0.5426963161345924E-48  0.3377370150187887-254
  0.4000000000000000E+02  0.0000000000000000E+00  0.1840427927400273-271
