 -0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3919191919191919E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3838383838383838E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3757575757575758E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3676767676767677E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3595959595959596E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3515151515151515E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3434343434343435E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3353535353535354E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3272727272727273E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3191919191919192E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3111111111111111E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3030303030303030E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.2949494949494949E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.2868686868686869E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.2787878787878788E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.2707070707070707E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.2626262626262626E+02  0.4200046679018498-305  0.0000000000000000E+00
 -0.2545454545454545E+02  0.5931148546105376-287  0.0000000000000000E+00
 -0.2464646464646465E+02  0.2269026607927798-269  0.0000000000000000E+00
 -0.2383838383838384E+02  0.2351562250811876-252  0.0000000000000000E+00
 -0.2303030303030303E+02  0.6602212139275818-236  0.0000000000000000E+00
 -0.2222222222222222E+02  0.5021559040603414-220  0.0000000000000000E+00
 -0.2141414141414142E+02  0.1034674570275817-204  0.0000000000000000E+00
 -0.2060606060606061E+02  0.5775440061950926-190  0.0000000000000000E+00
 -0.1979797979797980E+02  0.8733382677848359-176  0.0000000000000000E+00
 -0.1898989898989899E+02  0.3577634775918465-162  0.8874151991712312-305
 -0.1818181818181818E+02  0.3970320992253752-149  0.1809389299520120-286
 -0.1737373737373737E+02  0.1193634437781437-136  0.9994320585189461-269
 -0.1656565656565657E+02  0.9721497393919997-125  0.1495514534420654-251
 -0.1575757575757576E+02  0.2144919964620417-113  0.6062393242714497-235
 -0.1494949494949495E+02  0.1282050471673407-102  0.6657538294216356-219
 -0.1414141414141414E+02  0.2075942202397929E-92  0.1980611727009737-203
 -0.1333333333333333E+02  0.9106290435349877E-83  0.1596250780841756-188
 -0.1252525252525253E+02  0.1082140981392352E-73  0.3485130163880484-174
 -0.1171717171717172E+02  0.3483712507928037E-65  0.2061355928968692-160
 -0.1090909090909091E+02  0.3038203942356150E-57  0.3302958174298826-147
 -0.1010101010101010E+02  0.7178072144624827E-50  0.1433736247988054-134
 -0.9292929292929294E+01  0.4594258982595861E-43  0.1685976667279300-122
 -0.8484848484848484E+01  0.7966024665377033E-37  0.5370935764766007-111
 -0.7676767676767675E+01  0.3741905727410377E-31  0.4635157121009501-100
 -0.6868686868686872E+01  0.4762040193587331E-26  0.1083665047535560E-89
 -0.6060606060606062E+01  0.1642218167675639E-21  0.6863438951514509E-80
 -0.5252525252525253E+01  0.1535793354419914E-17  0.1177618413958003E-70
 -0.4444444444444443E+01  0.3905705471146069E-14  0.5473731676717293E-62
 -0.3636363636363640E+01  0.2728341572612343E-11  0.6892527769072908E-54
 -0.2828282828282831E+01  0.5422854605828907E-09  0.2351200406841612E-46
 -0.2020202020202021E+01  0.3419123685906533E-07  0.2172785606032230E-39
 -0.1212121212121211E+01  0.8677548168397077E-06  0.5439515348475528E-33
 -0.4040404040404013E+00  0.1168057989190074E-04  0.3689093317960809E-27
  0.4040404040404013E+00  0.9920394121004541E-04  0.6777900348049521E-22
  0.1212121212121211E+01  0.5877215959368542E-03  0.3373547435763170E-17
  0.2020202020202021E+01  0.2584183030818704E-02  0.4548776164551096E-13
  0.2828282828282831E+01  0.8783872223692766E-02  0.1661569133214899E-09
  0.3636363636363633E+01  0.2373622908004712E-01  0.1644214101129486E-06
  0.4444444444444443E+01  0.5200650704969806E-01  0.4407724329978476E-04
  0.5252525252525253E+01  0.9369029337876372E-01  0.3201006712176888E-02
  0.6060606060606062E+01  0.1401405029967433E+00  0.6297596751877688E-01
  0.6868686868686865E+01  0.1751760846363635E+00  0.3356442531402011E+00
  0.7676767676767675E+01  0.1836723875559081E+00  0.4846181624165652E+00
  0.8484848484848484E+01  0.1617408469409193E+00  0.1895554436416902E+00
  0.9292929292929294E+01  0.1194884516840792E+00  0.2008579098631403E-01
  0.1010101010101010E+02  0.7379464355240464E-01  0.5765775399320691E-03
  0.1090909090909091E+02  0.3786143430701092E-01  0.4483762559421428E-05
  0.1171717171717172E+02  0.1598502985819898E-01  0.9445905472456826E-08
  0.1252525252525253E+02  0.5478361514849097E-02  0.5390892700448391E-11
  0.1333333333333334E+02  0.1495054505513737E-02  0.8334775069425622E-15
  0.1414141414141414E+02  0.3161440660410098E-03  0.3490946425508463E-19
  0.1494949494949495E+02  0.4978686733120051E-04  0.3961034156248886E-24
  0.1575757575757576E+02  0.5498481475914368E-05  0.1217559222081720E-29
  0.1656565656565657E+02  0.3865800625664291E-06  0.1013882682550561E-35
  0.1737373737373737E+02  0.1464632311698903E-07  0.2287185660718672E-42
  0.1818181818181818E+02  0.2280139831954068E-09  0.1397755589328570E-49
  0.1898989898989899E+02  0.1140016227003742E-11  0.2314073554531404E-57
  0.1979797979797980E+02  0.1629009206931526E-14  0.1037860980404119E-65
  0.2060606060606060E+02  0.6402347356344894E-18  0.1261006465512890E-74
  0.2141414141414141E+02  0.6845072425548105E-22  0.4150606346700771E-84
  0.2222222222222222E+02  0.1984833938927305E-26  0.3701023834429656E-94
  0.2303030303030303E+02  0.1559622910131294E-31  0.8940222381545487-105
  0.2383838383838383E+02  0.3320222825356331E-37  0.5850471459600893-116
  0.2464646464646465E+02  0.1914876359243641E-43  0.1037168962807488-127
  0.2545454545454545E+02  0.2991803023126420E-50  0.4981088553853923-140
  0.2626262626262626E+02  0.1266315950206087E-57  0.6480598515036272-153
  0.2707070707070707E+02  0.1452002806212392E-65  0.2284136610645960-166
  0.2787878787878788E+02  0.4510336980713788E-74  0.2180947123410563-180
  0.2868686868686869E+02  0.3795479440276468E-83  0.5641366320935014-195
  0.2949494949494949E+02  0.8652476002220957E-93  0.3953116107204840-210
  0.3030303030303030E+02  0.5343554809041503-103  0.7504313046892888-226
  0.3111111111111111E+02  0.8939973616444734-114  0.3859210063446790-242
