  0.3191919191919192E+02  0.5547904735599104-247  0.5376529069285709-259
  0.3272727272727272E+02  0.5353183169602502-264  0.2029185178538556-276
  0.3353535353535354E+02  0.1399301553472184-281  0.2074710325643073-294
  0.3434343434343434E+02  0.9908927076978078-300  0.0000000000000000E+00
  0.3515151515151516E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3595959595959596E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3676767676767676E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3757575757575758E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3838383838383838E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3919191919191920E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
