 -0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3919191919191919E+02 -0.5495296035659811-264  0.0000000000000000E+00
 -0.3838383838383838E+02 -0.1542851361175797-247  0.0000000000000000E+00
 -0.3757575757575758E+02 -0.1173473229515057-231  0.0000000000000000E+00
 -0.3676767676767677E+02 -0.2417900296822384-216  0.0000000000000000E+00
 -0.3595959595959596E+02 -0.1349645448070310-201  0.0000000000000000E+00
 -0.3515151515151515E+02 -0.2040878279572157-187  0.0000000000000000E+00
 -0.3434343434343435E+02 -0.8360468532904673-174  0.0000000000000000E+00
 -0.3353535353535354E+02 -0.9278125297866551-161  0.0000000000000000E+00
 -0.3272727272727273E+02 -0.2789368893555984-148  0.0000000000000000E+00
 -0.3191919191919192E+02 -0.2271787874731206-136  0.0000000000000000E+00
 -0.3111111111111111E+02 -0.5012399806622817-125  0.0000000000000000E+00
 -0.3030303030303030E+02 -0.2995985692610648-114  0.0000000000000000E+00
 -0.2949494949494949E+02 -0.4851207684081719-104  0.0000000000000000E+00
 -0.2868686868686869E+02 -0.2128021921755977E-94  0.0000000000000000E+00
 -0.2787878787878788E+02 -0.2528822859262304E-85  0.0000000000000000E+00
 -0.2707070707070707E+02 -0.8140980985231365E-77  0.0000000000000000E+00
 -0.2626262626262626E+02 -0.7099877723185081E-69  0.0000000000000000E+00
 -0.2545454545454545E+02 -0.1677412867527211E-61  0.0000000000000000E+00
 -0.2464646464646465E+02 -0.1073596280421442E-54  0.0000000000000000E+00
 -0.2383838383838384E+02 -0.1861412868260003E-48  0.0000000000000000E+00
 -0.2303030303030303E+02 -0.8741855242924988E-43  0.0000000000000000E+00
 -0.2222222222222222E+02 -0.1111656017339962E-37  0.0000000000000000E+00
 -0.2141414141414142E+02 -0.3822753638885923E-33  0.0000000000000000E+00
 -0.2060606060606061E+02 -0.3537645311750015E-29  0.0000000000000000E+00
 -0.1979797979797980E+02 -0.8649722795146601E-26  0.0000000000000000E+00
 -0.1898989898989899E+02 -0.5183953533512085E-23  0.8874151991712312-305
 -0.1818181818181818E+02 -0.4902761304761468E-21  0.1809389299520120-286
 -0.1737373737373737E+02  0.3833624875202139E-19  0.9994320585189461-269
 -0.1656565656565657E+02 -0.5492798485921220E-19  0.1495514534420654-251
 -0.1575757575757576E+02 -0.6111380162941296E-16  0.6062393242714497-235
 -0.1494949494949495E+02  0.2458024427149878E-14  0.6657538294216356-219
 -0.1414141414141414E+02 -0.4745427695606755E-13  0.1980611727009737-203
 -0.1333333333333333E+02  0.4428710766417286E-12  0.1596250780841756-188
 -0.1252525252525253E+02  0.9385268554925649E-12  0.3485130163880484-174
 -0.1171717171717172E+02 -0.9117914695612256E-10  0.2061355928968692-160
 -0.1090909090909091E+02  0.1423602654965095E-08  0.3302958174298826-147
 -0.1010101010101010E+02 -0.1286921817393031E-07  0.1433736247988054-134
 -0.9292929292929294E+01  0.7303917398476892E-07  0.1685976667279300-122
 -0.8484848484848484E+01 -0.2182663809775454E-06  0.5370935764766007-111
 -0.7676767676767675E+01 -0.1883929697151886E-06  0.4635157121009501-100
 -0.6868686868686872E+01  0.4986904548473447E-05  0.1083665047535560E-89
 -0.6060606060606062E+01 -0.2083241115180673E-04  0.6863438951514509E-80
 -0.5252525252525253E+01  0.2595165689195026E-04  0.1177618413958003E-70
 -0.4444444444444443E+01  0.9149491263758176E-04  0.5473731676717293E-62
 -0.3636363636363640E+01 -0.3443647628364197E-03  0.6892527769072908E-54
 -0.2828282828282831E+01 -0.5303820344581249E-04  0.2351200406841612E-46
 -0.2020202020202021E+01  0.1778649662017335E-02  0.2172785606032230E-39
 -0.1212121212121211E+01 -0.6212933231319040E-03  0.5439515348475528E-33
 -0.4040404040404013E+00 -0.7028878035718344E-02  0.3689093317960809E-27
  0.4040404040404013E+00  0.8593896857971824E-03  0.6777900348049521E-22
  0.1212121212121211E+01  0.2307973643201274E-01  0.3373547435763170E-17
