 -0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3919191919191919E+02 -0.1869440761341130-258  0.0000000000000000E+00
 -0.3838383838383838E+02 -0.5248614823580442-242  0.0000000000000000E+00
 -0.3757575757575758E+02 -0.3992030044173370-226  0.0000000000000000E+00
 -0.3676767676767677E+02 -0.8225437433046217-211  0.0000000000000000E+00
 -0.3595959595959596E+02 -0.4591349033079667-196  0.0000000000000000E+00
 -0.3515151515151515E+02 -0.6942848974852014-182  0.0000000000000000E+00
 -0.3434343434343435E+02 -0.2844141709184511-168  0.0000000000000000E+00
 -0.3353535353535354E+02 -0.3156318696603004-155  0.0000000000000000E+00
 -0.3272727272727273E+02 -0.9489133750499340-143  0.0000000000000000E+00
 -0.3191919191919192E+02 -0.7728378647450389-131  0.0000000000000000E+00
 -0.3111111111111111E+02 -0.1705164644715608-119  0.0000000000000000E+00
 -0.3030303030303030E+02 -0.1019202194272588-108  0.0000000000000000E+00
 -0.2949494949494949E+02 -0.1650328817371503E-98  0.0000000000000000E+00
 -0.2868686868686869E+02 -0.7239302360064433E-89  0.0000000000000000E+00
 -0.2787878787878788E+02 -0.8602784366503317E-80  0.0000000000000000E+00
 -0.2707070707070707E+02 -0.2769474726890015E-71  0.0000000000000000E+00
 -0.2626262626262626E+02 -0.2415303290920508E-63  0.0000000000000000E+00
 -0.2545454545454545E+02 -0.5706387811448854E-56  0.0000000000000000E+00
 -0.2464646464646465E+02 -0.3652281061773359E-49  0.0000000000000000E+00
 -0.2383838383838384E+02 -0.6332465683857260E-43  0.0000000000000000E+00
 -0.2303030303030303E+02 -0.2974126008558827E-37  0.0000000000000000E+00
 -0.2222222222222222E+02 -0.3782864656424820E-32  0.0000000000000000E+00
 -0.2141414141414142E+02 -0.1301897122119766E-27  0.0000000000000000E+00
 -0.2060606060606061E+02 -0.1208414332940519E-23  0.0000000000000000E+00
 -0.1979797979797980E+02 -0.2988398587207874E-20  0.0000000000000000E+00
 -0.1898989898989899E+02 -0.1876490050858769E-17  0.8874151991712312-305
 -0.1818181818181818E+02 -0.2366246445884877E-15  0.1809389299520120-286
 -0.1737373737373737E+02  0.4968318034049762E-14  0.9994320585189461-269
 -0.1656565656565657E+02  0.2833940112730604E-12  0.1495514534420654-251
 -0.1575757575757576E+02 -0.1288323674396953E-10  0.6062393242714497-235
 -0.1494949494949495E+02  0.2127276042724795E-09  0.6657538294216356-219
 -0.1414141414141414E+02 -0.1176130557249421E-08  0.1980611727009737-203
 -0.1333333333333333E+02 -0.1698116156502570E-07  0.1596250780841756-188
 -0.1252525252525253E+02  0.4395188770555879E-06  0.3485130163880484-174
 -0.1171717171717172E+02 -0.4913496701055427E-05  0.2061355928968692-160
 -0.1090909090909091E+02  0.3425898899238621E-04  0.3302958174298826-147
 -0.1010101010101010E+02 -0.1524991880031345E-03  0.1433736247988054-134
 -0.9292929292929294E+01  0.3442775297940539E-03  0.1685976667279300-122
 -0.8484848484848484E+01  0.5294557419785393E-03  0.5370935764766007-111
 -0.7676767676767675E+01 -0.7744369630046052E-02  0.4635157121009501-100
 -0.6868686868686872E+01  0.3157063981707604E-01  0.1083665047535560E-89
 -0.6060606060606062E+01 -0.6794566259050103E-01  0.6863438951514509E-80
 -0.5252525252525253E+01  0.5317167978471014E-01  0.1177618413958003E-70
 -0.4444444444444443E+01  0.1087931106331740E+00  0.5473731676717293E-62
 -0.3636363636363640E+01 -0.3051406870081371E+00  0.6892527769072908E-54
 -0.2828282828282831E+01  0.9645259314954496E-01  0.2351200406841612E-46
 -0.2020202020202021E+01  0.5129398721249064E+00  0.2172785606032230E-39
 -0.1212121212121211E+01 -0.3985215453498125E+00  0.5439515348475528E-33
 -0.4040404040404013E+00 -0.6855174450297900E+00  0.3689093317960809E-27
  0.4040404040404013E+00  0.5104383318889281E+00  0.6777900348049521E-22
  0.1212121212121211E+01  0.9345552285899019E+00  0.3373547435763170E-17
  0.2020202020202021E+01 -0.1573882924845071E+00  0.4548776164551096E-13
  0.2828282828282831E+01 -0.9902117535791433E+00  0.1661569133214899E-09
  0.3636363636363633E+01 -0.5880791887365537E+00  0.1644214101129486E-06
  0.4444444444444443E+01  0.2617921193417427E+00  0.4407724329978476E-04
  0.5252525252525253E+01  0.6742781749215260E+00  0.3201006712176888E-02
  0.6060606060606062E+01  0.5844889991678812E+00  0.6297596751877688E-01
  0.6868686868686865E+01  0.3300359301616828E+00  0.3356442531402011E+00
  0.7676767676767675E+01  0.1381076292015946E+00  0.4846181624165652E+00
  0.8484848484848484E+01  0.4509552431803752E-01  0.1895554436416902E+00
  0.9292929292929294E+01  0.1178581088316016E-01  0.2008579098631403E-01
  0.1010101010101010E+02  0.2497625168302302E-02  0.5765775399320691E-03
  0.1090909090909091E+02  0.4315058879887876E-03  0.4483762559421428E-05
  0.1171717171717172E+02  0.6076602731100414E-04  0.9445905472456826E-08
  0.1252525252525253E+02  0.6939305979769771E-05  0.5390892700448391E-11
  0.1333333333333334E+02  0.6360049823527539E-06  0.8334775069425622E-15
  0.1414141414141414E+02  0.4601383521053725E-07  0.3490946425508463E-19
  0.1494949494949495E+02  0.2562970178396428E-08  0.3961034156248886E-24
  0.1575757575757576E+02  0.1058683336671031E-09  0.1217559222081720E-29
  0.1656565656565657E+02  0.3061588578906467E-11  0.1013882682550561E-35
  0.1737373737373737E+02  0.5646599406430951E-13  0.2287185660718672E-42
  0.1818181818181818E+02  0.5655050235243163E-15  0.1397755589328570E-49
  0.1898989898989899E+02  0.2356139876716414E-17  0.2314073554531404E-57
  0.1979797979797980E+02  0.3177984759325159E-20  0.1037860980404119E-65
  0.2060606060606060E+02  0.1228715375288480E-23  0.1261006465512890E-74
  0.2141414141414141E+02  0.1307786197175127E-27  0.4150606346700771E-84
