 -0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3919191919191919E+02  0.2899795223217320-259  0.0000000000000000E+00
 -0.3838383838383838E+02  0.2205547566764904-243  0.0000000000000000E+00
 -0.3757575757575758E+02  0.4544453151726997-228  0.0000000000000000E+00
 -0.3676767676767677E+02  0.2536663946920630-213  0.0000000000000000E+00
 -0.3595959595959596E+02  0.3835838782140127-199  0.0000000000000000E+00
 -0.3515151515151515E+02  0.1571353360777937-185  0.0000000000000000E+00
 -0.3434343434343435E+02  0.1743827311980452-172  0.0000000000000000E+00
 -0.3353535353535354E+02  0.5242629845736942-160  0.0000000000000000E+00
 -0.3272727272727273E+02  0.4269834278283722-148  0.0000000000000000E+00
 -0.3191919191919192E+02  0.9420825226255876-137  0.0000000000000000E+00
 -0.3111111111111111E+02  0.5630966945817155-126  0.0000000000000000E+00
 -0.3030303030303030E+02  0.9117864055945699-116  0.0000000000000000E+00
 -0.2949494949494949E+02  0.3999625707168817-106  0.0000000000000000E+00
 -0.2868686868686869E+02  0.4752933008783748E-97  0.0000000000000000E+00
 -0.2787878787878788E+02  0.1530101139900972E-88  0.0000000000000000E+00
 -0.2707070707070707E+02  0.1334426592233727E-80  0.0000000000000000E+00
 -0.2626262626262626E+02  0.3152719557024060E-73  0.0000000000000000E+00
 -0.2545454545454545E+02  0.2017864952368378E-66  0.0000000000000000E+00
 -0.2464646464646465E+02  0.3498766482477552E-60  0.0000000000000000E+00
 -0.2383838383838384E+02  0.1643440258369978E-54  0.0000000000000000E+00
 -0.2303030303030303E+02  0.2091264630931475E-49  0.0000000000000000E+00
 -0.2222222222222222E+02  0.7209086102699232E-45  0.0000000000000000E+00
 -0.2141414141414142E+02  0.6732372818678640E-41  0.0000000000000000E+00
 -0.2060606060606061E+02  0.1703258930114044E-37  0.0000000000000000E+00
 -0.1979797979797980E+02  0.1167682194592782E-34  0.0000000000000000E+00
 -0.1898989898989899E+02  0.2176472423601719E-32  0.0000000000000000E+00
 -0.1818181818181818E+02  0.1152766700132766E-30  0.0000000000000000E+00
 -0.1737373737373737E+02  0.2650557397453697E-29  0.0000000000000000E+00
 -0.1656565656565657E+02  0.6556712854445274E-28  0.0000000000000000E+00
 -0.1575757575757576E+02  0.1099153571290794E-26  0.0000000000000000E+00
 -0.1494949494949495E+02  0.1810570256100900E-25  0.0000000000000000E+00
 -0.1414141414141414E+02  0.2537846761404152E-24  0.0000000000000000E+00
 -0.1333333333333333E+02  0.3178938711905010E-23  0.0000000000000000E+00
 -0.1252525252525253E+02  0.3888211441970727E-22  0.0000000000000000E+00
 -0.1171717171717172E+02  0.3969166947585773E-21  0.0000000000000000E+00
 -0.1090909090909091E+02  0.4314837933385503E-20  0.1463320602015875-291
 -0.1010101010101010E+02  0.3743975991701790E-19  0.1167027839692497-273
 -0.9292929292929294E+01  0.3650267023611264E-18  0.2521384329125688-256
 -0.8484848484848484E+01  0.2768528024329003E-17  0.1475750659043773-239
 -0.7676767676767675E+01  0.2431881356912441E-16  0.2339930864882268-223
 -0.6868686868686872E+01  0.1644076746879087E-15  0.1005099761264025-207
 -0.6060606060606062E+01  0.1303699113905385E-14  0.1169583996754167-192
 -0.5252525252525253E+01  0.7968141225462046E-14  0.3686971396177666-178
 -0.4444444444444443E+01  0.5705549400146860E-13  0.3148648806111586-164
 -0.3636363636363640E+01  0.3185506104757050E-12  0.7284416699640673-151
 -0.2828282828282831E+01  0.2057644647357530E-11  0.4565427424164230-138
 -0.2020202020202021E+01  0.1057364447843475E-10  0.7751472468043538-126
 -0.1212121212121211E+01  0.6148320420149571E-10  0.3565357456863984-114
 -0.4040404040404013E+00  0.2923250313983813E-09  0.4442608578092488-103
  0.4040404040404013E+00  0.1525342223719741E-08  0.1499647290814007E-92
  0.1212121212121211E+01  0.6732026353083641E-08  0.1371375250347923E-82
  0.2020202020202021E+01  0.3138794205082620E-07  0.3397344525764646E-73
  0.2828282828282831E+01  0.1287610476917095E-06  0.2280021689314648E-64
  0.3636363636363633E+01  0.5334754055235732E-06  0.4145285710415393E-56
  0.4444444444444443E+01  0.2032574532784667E-05  0.2041672428188353E-48
  0.5252525252525253E+01  0.7430590050110236E-05  0.2724167215815028E-41
  0.6060606060606062E+01  0.2620805108627524E-04  0.9846855479467371E-35
  0.6868686868686865E+01  0.8378156164150284E-04  0.9642229615514869E-29
  0.7676767676767675E+01  0.2717193181147684E-03  0.2557840611140544E-23
  0.8484848484848484E+01  0.7508107232553393E-03  0.1838169649737643E-18
  0.9292929292929294E+01  0.2212589479742324E-02  0.3578605354915788E-14
  0.1010101010101010E+02  0.5204328111659183E-02  0.1887374692710760E-10
  0.1090909090909091E+02  0.1365196144947456E-01  0.2696612547556854E-07
  0.1171717171717172E+02  0.2676923931224504E-01  0.1043746610625750E-04
  0.1252525252525253E+02  0.6022440325687487E-01  0.1094429293941902E-02
  0.1333333333333334E+02  0.9550246103346698E-01  0.3108826201105841E-01
  0.1414141414141414E+02  0.1709570037302603E+00  0.2392331075188607E+00
  0.1494949494949495E+02  0.2086881457443353E+00  0.4987262451489110E+00
  0.1575757575757576E+02  0.2455316444468384E+00  0.2816561695023807E+00
  0.1656565656565657E+02  0.2072841711729015E+00  0.4309157993290298E-01
  0.1737373737373737E+02  0.5539417471724678E-01  0.1786000886731891E-02
  0.1818181818181818E+02  0.4061241347097494E-02  0.2005335427468144E-04
  0.1898989898989899E+02  0.8073744180628610E-04  0.6099700147328733E-07
  0.1979797979797980E+02  0.4348475637587414E-06  0.5026272725350782E-10
  0.2060606060606060E+02  0.6344791957526191E-09  0.1122017722614254E-13
  0.2141414141414141E+02  0.2507921828176957E-12  0.6785306773313870E-18
  0.2222222222222222E+02  0.2685509666001699E-16  0.1111617465881444E-22
  0.2303030303030303E+02  0.7790324510122002E-21  0.4933525074371465E-28
  0.2383838383838383E+02  0.6122100877466175E-26  0.5931648689787783E-34
  0.2464646464646465E+02  0.1303351384779069E-31  0.1932011052835960E-40
  0.2545454545454545E+02  0.7516898007499417E-38  0.1704746845497084E-47
  0.2626262626262626E+02  0.1174442884726396E-44  0.4074987566440568E-55
  0.2707070707070707E+02  0.4970971214192939E-52  0.2638814027567426E-63
  0.2787878787878788E+02  0.5699892946916717E-60  0.4629215342120586E-72
  0.2868686868686869E+02  0.1770550235371206E-68  0.2199996992603837E-81
  0.2949494949494949E+02  0.1489930159784852E-77  0.2832388967710607E-91
  0.3030303030303030E+02  0.3396562989737945E-87  0.9878700179872025-102
