 -0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
 -0.3919191919191919E+02  0.1479748718819783E-54  0.0000000000000000E+00
 -0.3838383838383838E+02  0.6948995662754159E-49  0.0000000000000000E+00
 -0.3757575757575758E+02  0.8834657965583534E-44  0.0000000000000000E+00
 -0.3676767676767677E+02  0.3035489930674757E-39  0.0000000000000000E+00
 -0.3595959595959596E+02  0.2800265825126155E-35  0.0000000000000000E+00
 -0.3515151515151515E+02  0.6764690415670813E-32  0.0000000000000000E+00
 -0.3434343434343435E+02  0.3849879997059813E-29  0.0000000000000000E+00
 -0.3353535353535354E+02  0.2315395449220886E-27  0.0000000000000000E+00
 -0.3272727272727273E+02 -0.4259100772441512E-25  0.0000000000000000E+00
 -0.3191919191919192E+02  0.1537216706446544E-23  0.0000000000000000E+00
 -0.3111111111111111E+02  0.1704077475700168E-22  0.0000000000000000E+00
 -0.3030303030303030E+02 -0.3446870060946445E-20  0.0000000000000000E+00
 -0.2949494949494949E+02  0.1518512242793363E-18  0.0000000000000000E+00
 -0.2868686868686869E+02 -0.4037365798826193E-17  0.0000000000000000E+00
 -0.2787878787878788E+02  0.7385095205463167E-16  0.0000000000000000E+00
 -0.2707070707070707E+02 -0.9254655639336029E-15  0.0000000000000000E+00
 -0.2626262626262626E+02  0.6336561975853288E-14  0.0000000000000000E+00
 -0.2545454545454545E+02  0.3143841769089713E-13  0.0000000000000000E+00
 -0.2464646464646465E+02 -0.1715597712384948E-11  0.0000000000000000E+00
 -0.2383838383838384E+02  0.3033539346708822E-10  0.0000000000000000E+00
 -0.2303030303030303E+02 -0.3726651587736024E-09  0.0000000000000000E+00
 -0.2222222222222222E+02  0.3587118363339154E-08  0.0000000000000000E+00
 -0.2141414141414142E+02 -0.2817739681924360E-07  0.0000000000000000E+00
 -0.2060606060606061E+02  0.1831696018063783E-06  0.0000000000000000E+00
 -0.1979797979797980E+02 -0.9830286515096936E-06  0.0000000000000000E+00
 -0.1898989898989899E+02  0.4260739984617334E-05  0.0000000000000000E+00
 -0.1818181818181818E+02 -0.1395745716378537E-04  0.0000000000000000E+00
 -0.1737373737373737E+02  0.2657262113760489E-04  0.0000000000000000E+00
 -0.1656565656565657E+02  0.3884622697438856E-04  0.0000000000000000E+00
 -0.1575757575757576E+02 -0.6206952799790512E-03  0.0000000000000000E+00
 -0.1494949494949495E+02  0.3238465081042769E-02  0.0000000000000000E+00
 -0.1414141414141414E+02 -0.1147049903427832E-01  0.0000000000000000E+00
 -0.1333333333333333E+02  0.3003918772202019E-01  0.0000000000000000E+00
 -0.1252525252525253E+02 -0.5667466090896246E-01  0.0000000000000000E+00
 -0.1171717171717172E+02  0.6401503309954086E-01  0.0000000000000000E+00
 -0.1090909090909091E+02  0.8602134925580776E-02  0.1463320602016041-291
 -0.1010101010101010E+02 -0.1982606194931850E+00  0.1167027839692630-273
